   ---
   привет:
   19.410736, 28.509888, 26.630096, 29.651031, 20.906525, 7.002350, 
   20.604767, 29.734100, 27.467865, 30.121735, 21.149811, 7.404724, 
   21.741577, 32.940308, 30.279175, 33.088593, 21.963165, 8.687805, 
   24.389923, 36.061005, 33.768280, 36.534637, 24.705170, 10.545685, 
   ---
   24.431610, 35.935211, 33.579956, 36.351440, 25.356506, 12.046082, 
   25.854523, 37.973236, 35.447021, 38.446899, 26.465210, 17.256836, 
   33.366791, 47.432739, 45.280090, 47.217712, 32.751648, 21.780853, 
   35.953857, 50.345673, 48.495026, 49.754028, 35.027008, 24.489868, 
   29.070526, 41.260620, 38.680237, 40.674835, 28.078278, 25.561249, 
   34.712494, 48.205353, 45.898834, 47.173035, 32.577118, 25.726929, 
   36.643372, 50.197632, 47.980377, 48.906525, 34.554413, 27.774628, 
   37.318604, 51.703888, 49.154694, 50.690155, 36.049622, 27.318817, 
   33.778076, 46.808929, 44.034729, 45.869446, 32.248108, 27.875702, 
   31.282104, 43.738525, 41.052673, 43.107635, 28.832458, 28.203278, 
   ---
   25.467651, 38.203522, 35.307373, 37.747345, 24.531403, 28.862946, 
   26.673828, 38.942413, 36.972168, 38.872650, 26.328766, 32.293884, 
   25.248535, 38.477173, 36.103394, 38.563904, 25.563354, 32.900513, 
   32.035461, 46.363922, 44.193359, 45.592072, 30.411865, 34.688110, 
   33.744324, 49.142792, 46.794861, 48.432098, 32.186188, 33.573669, 
   31.522003, 46.148041, 43.288239, 44.745911, 29.780060, 34.699249, 
   24.557495, 35.051788, 32.624390, 34.712250, 23.042542, 34.232697, 
   22.270233, 34.005005, 31.436523, 33.560181, 22.336456, 31.445587, 
   23.986816, 34.809814, 32.545807, 34.762207, 23.482635, 29.014191, 
   26.473846, 39.021393, 36.448029, 38.603912, 25.999817, 28.178497, 
   ---
   27.581696, 39.386963, 36.467896, 38.850372, 26.201416, 24.492828, 
